shot,ageSeconds,x,y,z
1,0,0.1728515625,1.32763671875,0.62237548828125
1,0.0083333333333333332,0.17999267578125,1.32452392578125,0.83892822265625
1,0.016666666666666666,0.1871337890625,1.3214111328125,1.055419921875
1,0.025,0.19427490234375,1.31829833984375,1.27197265625
1,0.033333333333333333,0.201416015625,1.315185546875,1.48846435546875
1,0.041666666666666664,0.20855712890625,1.31207275390625,1.70501708984375
1,0.049999999999999996,0.2156982421875,1.3089599609375,1.9215087890625
1,0.058333333333333327,0.2227783203125,1.30584716796875,2.1380615234375
1,0.066666666666666666,0.22991943359375,1.302734375,2.3546142578125
1,0.075,0.23699951171875,1.29925537109375,2.56878662109375
1,0.083333333333333329,0.243896484375,1.2952880859375,2.7784423828125
1,0.09166666666666666,0.25067138671875,1.2906494140625,2.98345947265625
1,0.099999999999999992,0.25726318359375,1.285400390625,3.18389892578125
1,0.10833333333333332,0.26373291015625,1.27947998046875,3.37969970703125
1,0.11666666666666665,0.27001953125,1.27294921875,3.5709228515625
1,0.12499999999999999,0.27618408203125,1.265869140625,3.757568359375
1,0.13333333333333333,0.28216552734375,1.2581787109375,3.9395751953125
1,0.14166666666666666,0.28802490234375,1.24981689453125,4.11700439453125
1,0.15,0.293701171875,1.2408447265625,4.289794921875
1,0.15833333333333333,0.29925537109375,1.23126220703125,4.4580078125
1,0.16666666666666666,0.3046875,1.22113037109375,4.62164306640625
1,0.175,0.30987548828125,1.2103271484375,4.7806396484375
1,0.18333333333333332,0.31500244140625,1.19891357421875,4.93505859375
1,0.19166666666666665,0.3199462890625,1.18695068359375,5.0848388671875
1,0.19999999999999998,0.32470703125,1.17431640625,5.23004150390625
1,0.20833333333333331,0.32940673828125,1.1610107421875,5.37298583984375
1,0.21666666666666665,0.3341064453125,1.14703369140625,5.515869140625
1,0.22499999999999998,0.3388671875,1.13238525390625,5.6588134765625
1,0.23333333333333331,0.34356689453125,1.1170654296875,5.80169677734375
1,0.24166666666666664,0.3482666015625,1.10101318359375,5.944580078125
1,0.24999999999999997,0.35296630859375,1.08441162109375,6.0875244140625
1,0.2583333333333333,0.357666015625,1.0670166015625,6.23040771484375
1,0.26666666666666666,0.36236572265625,1.0489501953125,6.37335205078125
1,0.275,0.36712646484375,1.0302734375,6.5162353515625
1,0.28333333333333333,0.371826171875,1.01080322265625,6.65911865234375
1,0.29166666666666669,0.37652587890625,0.99072265625,6.80206298828125
1,0.3,0.3812255859375,0.969970703125,6.9449462890625
1,0.30833333333333335,0.38592529296875,0.948486328125,7.087890625
1,0.31666666666666665,0.390625,0.92633056640625,7.23077392578125
1,0.325,0.3953857421875,0.903564453125,7.3736572265625
1,0.33333333333333331,0.40008544921875,0.88006591796875,7.5166015625
1,0.34166666666666667,0.40478515625,0.85589599609375,7.65948486328125
1,0.35,0.40948486328125,0.8310546875,7.80242919921875
1,0.35833333333333334,0.4141845703125,0.80548095703125,7.9453125
1,0.36666666666666664,0.4189453125,0.779296875,8.08819580078125
1,0.375,0.42364501953125,0.75244140625,8.23114013671875
1,0.38333333333333336,0.4283447265625,0.724853515625,8.3740234375
1,0.39166666666666672,0.43304443359375,0.696533203125,8.5169677734375
1,0.4,0.437744140625,0.66766357421875,8.65985107421875
1,0.40833333333333338,0.44244384765625,0.63800048828125,8.802734375
1,0.41666666666666669,0.44720458984375,0.60772705078125,8.9456787109375
1,0.42500000000000004,0.451904296875,0.5767822265625,9.08856201171875
1,0.43333333333333335,0.45660400390625,0.54510498046875,9.23150634765625
1,0.44166666666666671,0.4613037109375,0.5126953125,9.3743896484375
1,0.45,0.46600341796875,0.479736328125,9.51727294921875
1,0.45833333333333337,0.470703125,0.446044921875,9.66021728515625
1,0.46666666666666667,0.4754638671875,0.41162109375,9.8031005859375
1,0.47500000000000003,0.48016357421875,0.3765869140625,9.946044921875
1,0.48333333333333334,0.48486328125,0.3408203125,10.08892822265625
1,0.4916666666666667,0.48956298828125,0.30438232421875,10.2318115234375
1,0.5,0.4942626953125,0.267333984375,10.374755859375
1,0.5083333333333333,0.49896240234375,0.22955322265625,10.51763916015625
1,0.51666666666666661,0.50372314453125,0.1910400390625,10.66058349609375
1,0.52499999999999991,0.5084228515625,0.15191650390625,10.803466796875
1,0.53333333333333321,0.51312255859375,0.112060546875,10.94635009765625
1,0.54166666666666652,0.517822265625,0.071533203125,11.08929443359375
1,0.54999999999999982,0.52252197265625,0.0303955078125,11.232177734375
1,0.55107142838096856,0.52313232421875,0,11.25054931640625
