shot,ageSeconds,x,y,z
1,0,0.1728515625,1.32763671875,0.62237548828125
1,0.0083333333333333332,0.18798828125,1.32757568359375,0.8385009765625
1,0.016666666666666666,0.203125,1.32745361328125,1.05462646484375
1,0.025,0.21820068359375,1.327392578125,1.27081298828125
1,0.033333333333333333,0.23333740234375,1.32733154296875,1.4869384765625
1,0.041666666666666664,0.24847412109375,1.32720947265625,1.70306396484375
1,0.049999999999999996,0.26361083984375,1.3271484375,1.919189453125
1,0.058333333333333327,0.27874755859375,1.3270263671875,2.13531494140625
1,0.066666666666666666,0.29388427734375,1.32696533203125,2.35150146484375
1,0.075,0.308837890625,1.3265380859375,2.5653076171875
1,0.083333333333333329,0.323486328125,1.325439453125,2.77459716796875
1,0.09166666666666666,0.3377685546875,1.32366943359375,2.979248046875
1,0.099999999999999992,0.351806640625,1.32122802734375,3.17926025390625
1,0.10833333333333332,0.365478515625,1.318115234375,3.374755859375
1,0.11666666666666665,0.37884521484375,1.314208984375,3.56561279296875
1,0.12499999999999999,0.391845703125,1.30975341796875,3.75189208984375
1,0.13333333333333333,0.40460205078125,1.3045654296875,3.93359375
1,0.14166666666666666,0.4169921875,1.2987060546875,4.1107177734375
1,0.15,0.42901611328125,1.29217529296875,4.283203125
1,0.15833333333333333,0.4407958984375,1.28497314453125,4.45111083984375
1,0.16666666666666666,0.45220947265625,1.277099609375,4.61444091796875
1,0.175,0.46331787109375,1.2685546875,4.773193359375
1,0.18333333333333332,0.47412109375,1.25927734375,4.92730712890625
1,0.19166666666666665,0.48455810546875,1.2493896484375,5.07684326171875
1,0.19999999999999998,0.49468994140625,1.23876953125,5.2218017578125
1,0.20833333333333331,0.50469970703125,1.22747802734375,5.36444091796875
1,0.21666666666666665,0.51470947265625,1.21551513671875,5.507080078125
1,0.22499999999999998,0.524658203125,1.20281982421875,5.64971923828125
1,0.23333333333333331,0.53466796875,1.18951416015625,5.79241943359375
1,0.24166666666666664,0.54461669921875,1.17547607421875,5.93505859375
1,0.24999999999999997,0.55462646484375,1.16082763671875,6.07769775390625
1,0.2583333333333333,0.5645751953125,1.14544677734375,6.2203369140625
1,0.26666666666666666,0.5745849609375,1.12945556640625,6.36297607421875
1,0.275,0.5845947265625,1.11273193359375,6.50567626953125
1,0.28333333333333333,0.59454345703125,1.09527587890625,6.6483154296875
1,0.29166666666666669,0.60455322265625,1.07720947265625,6.79095458984375
1,0.3,0.614501953125,1.05841064453125,6.93359375
1,0.30833333333333335,0.62451171875,1.0389404296875,7.07623291015625
1,0.31666666666666665,0.63446044921875,1.018798828125,7.21893310546875
1,0.325,0.64447021484375,0.99798583984375,7.361572265625
1,0.33333333333333331,0.6544189453125,0.97650146484375,7.50421142578125
1,0.34166666666666667,0.6644287109375,0.954345703125,7.6468505859375
1,0.35,0.6744384765625,0.93145751953125,7.78948974609375
1,0.35833333333333334,0.68438720703125,0.907958984375,7.93218994140625
1,0.36666666666666664,0.69439697265625,0.8837890625,8.0748291015625
1,0.375,0.704345703125,0.85888671875,8.21746826171875
1,0.38333333333333336,0.71435546875,0.83331298828125,8.360107421875
1,0.39166666666666672,0.72430419921875,0.8070068359375,8.50274658203125
1,0.4,0.73431396484375,0.78009033203125,8.64544677734375
1,0.40833333333333338,0.7442626953125,0.75244140625,8.7880859375
1,0.41666666666666669,0.7542724609375,0.72418212890625,8.93072509765625
1,0.42500000000000004,0.7642822265625,0.6951904296875,9.0733642578125
1,0.43333333333333335,0.77423095703125,0.66552734375,9.21600341796875
1,0.44166666666666671,0.78424072265625,0.6351318359375,9.35870361328125
1,0.45,0.794189453125,0.60418701171875,9.5013427734375
1,0.45833333333333337,0.80419921875,0.572509765625,9.64398193359375
1,0.46666666666666667,0.81414794921875,0.54010009765625,9.78662109375
1,0.47500000000000003,0.82415771484375,0.50701904296875,9.92926025390625
1,0.48333333333333334,0.8341064453125,0.4732666015625,10.07196044921875
1,0.4916666666666667,0.8441162109375,0.4388427734375,10.214599609375
1,0.5,0.8541259765625,0.40374755859375,10.35723876953125
1,0.5083333333333333,0.86407470703125,0.36798095703125,10.4998779296875
1,0.51666666666666661,0.87408447265625,0.33148193359375,10.64251708984375
1,0.52499999999999991,0.884033203125,0.2943115234375,10.78521728515625
1,0.53333333333333321,0.89404296875,0.25653076171875,10.9278564453125
1,0.54166666666666652,0.90399169921875,0.218017578125,11.07049560546875
1,0.54999999999999982,0.91400146484375,0.1788330078125,11.213134765625
1,0.55833333333333313,0.9239501953125,0.13897705078125,11.35577392578125
1,0.56666666666666643,0.9339599609375,0.09844970703125,11.4984130859375
1,0.57499999999999973,0.9439697265625,0.05718994140625,11.64111328125
1,0.5813949543486302,0.95159912109375,0,11.75054931640625
