shot,ageSeconds,x,y,z
1,0,0.12615966796875,4.8050537109375,0.6480712890625
1,0.0083333333333333332,0.1295166015625,4.80609130859375,0.939697265625
1,0.016666666666666666,0.13287353515625,4.80712890625,1.23138427734375
1,0.025,0.13623046875,4.80810546875,1.52301025390625
1,0.033333333333333333,0.13958740234375,4.80914306640625,1.81463623046875
1,0.041666666666666664,0.1429443359375,4.8101806640625,2.1063232421875
1,0.049999999999999996,0.14630126953125,4.81121826171875,2.39794921875
1,0.058333333333333327,0.149658203125,4.812255859375,2.6895751953125
1,0.066666666666666666,0.15301513671875,4.813232421875,2.98126220703125
1,0.075,0.1563720703125,4.81427001953125,3.27288818359375
1,0.083333333333333329,0.15966796875,4.814697265625,3.5614013671875
1,0.09166666666666666,0.16290283203125,4.81378173828125,3.84375
1,0.099999999999999992,0.16607666015625,4.8116455078125,4.11993408203125
1,0.10833333333333332,0.169189453125,4.8082275390625,4.389892578125
1,0.11666666666666665,0.1722412109375,4.80352783203125,4.65362548828125
1,0.12499999999999999,0.1751708984375,4.79754638671875,4.91119384765625
1,0.13333333333333333,0.1781005859375,4.790283203125,5.16253662109375
1,0.14166666666666666,0.180908203125,4.78179931640625,5.40771484375
1,0.15,0.18365478515625,4.77203369140625,5.64666748046875
1,0.15833333333333333,0.18634033203125,4.76092529296875,5.87945556640625
1,0.16666666666666666,0.18890380859375,4.74859619140625,6.10601806640625
1,0.175,0.19146728515625,4.7349853515625,6.326416015625
1,0.18333333333333332,0.19390869140625,4.7200927734375,6.54058837890625
1,0.19166666666666665,0.1962890625,4.7039794921875,6.74859619140625
1,0.19999999999999998,0.1986083984375,4.68658447265625,6.95037841796875
1,0.20833333333333331,0.20086669921875,4.66790771484375,7.14593505859375
1,0.21666666666666665,0.203125,4.64794921875,7.33843994140625
1,0.22499999999999998,0.205322265625,4.626708984375,7.5308837890625
1,0.23333333333333331,0.20751953125,4.60430908203125,7.723388671875
1,0.24166666666666664,0.209716796875,4.58062744140625,7.9158935546875
1,0.24999999999999997,0.21197509765625,4.5556640625,8.10833740234375
1,0.2583333333333333,0.21417236328125,4.52947998046875,8.30084228515625
1,0.26666666666666666,0.21636962890625,4.50201416015625,8.49334716796875
1,0.275,0.21856689453125,4.47332763671875,8.68585205078125
1,0.28333333333333338,0.2208251953125,4.443359375,8.8782958984375
1,0.29166666666666674,0.2230224609375,4.41217041015625,9.07080078125
1,0.3000000000000001,0.2252197265625,4.37969970703125,9.2633056640625
1,0.30833333333333346,0.22747802734375,4.34600830078125,9.45574951171875
1,0.31666666666666682,0.22967529296875,4.31103515625,9.64825439453125
1,0.32500000000000018,0.23187255859375,4.27490234375,9.84075927734375
1,0.33333333333333354,0.23406982421875,4.2374267578125,10.033203125
1,0.3416666666666669,0.236328125,4.19873046875,10.2257080078125
1,0.35000000000000026,0.238525390625,4.1588134765625,10.418212890625
1,0.35833333333333361,0.24072265625,4.11761474609375,10.61065673828125
1,0.366666666666667,0.242919921875,4.07513427734375,10.80316162109375
1,0.37500000000000033,0.24517822265625,4.03143310546875,10.99566650390625
1,0.38333333333333369,0.24737548828125,3.9864501953125,11.18817138671875
1,0.39166666666666705,0.24957275390625,3.94024658203125,11.380615234375
1,0.40000000000000041,0.2518310546875,3.892822265625,11.5731201171875
1,0.40833333333333377,0.2540283203125,3.8441162109375,11.765625
1,0.41666666666666713,0.2562255859375,3.79425048828125,11.95806884765625
1,0.42500000000000049,0.2584228515625,3.7430419921875,12.15057373046875
1,0.43333333333333385,0.26068115234375,3.6905517578125,12.34307861328125
1,0.44166666666666721,0.26287841796875,3.6368408203125,12.5355224609375
1,0.45000000000000057,0.26507568359375,3.5819091796875,12.72802734375
1,0.45833333333333393,0.26727294921875,3.52569580078125,12.9205322265625
1,0.46666666666666728,0.26953125,3.46826171875,13.11297607421875
1,0.47500000000000064,0.271728515625,3.4095458984375,13.30548095703125
1,0.483333333333334,0.27392578125,3.349609375,13.49798583984375
1,0.49166666666666736,0.276123046875,3.28839111328125,13.69049072265625
1,0.50000000000000067,0.27838134765625,3.2259521484375,13.8829345703125
1,0.508333333333334,0.28057861328125,3.1622314453125,14.075439453125
1,0.51666666666666727,0.28277587890625,3.09735107421875,14.2679443359375
1,0.52500000000000058,0.2850341796875,3.0311279296875,14.46038818359375
1,0.53333333333333388,0.2872314453125,2.96368408203125,14.65289306640625
1,0.54166666666666718,0.2894287109375,2.89495849609375,14.84539794921875
1,0.55000000000000049,0.2916259765625,2.82501220703125,15.037841796875
1,0.55833333333333379,0.29388427734375,2.75384521484375,15.2303466796875
1,0.5666666666666671,0.29608154296875,2.681396484375,15.4228515625
1,0.5750000000000004,0.29827880859375,2.607666015625,15.61529541015625
1,0.5833333333333337,0.30047607421875,2.53271484375,15.80780029296875
1,0.591666666666667,0.302734375,2.45648193359375,16.00030517578125
1,0.60000000000000031,0.304931640625,2.3790283203125,16.19281005859375
1,0.60833333333333361,0.30712890625,2.3004150390625,16.38525390625
1,0.61666666666666692,0.30938720703125,2.220458984375,16.5777587890625
1,0.62500000000000022,0.31158447265625,2.1392822265625,16.770263671875
1,0.63333333333333353,0.31378173828125,2.05682373046875,16.96270751953125
1,0.64166666666666683,0.31597900390625,1.97308349609375,17.15521240234375
1,0.65000000000000013,0.3182373046875,1.88812255859375,17.34771728515625
1,0.65833333333333344,0.3204345703125,1.80194091796875,17.5401611328125
1,0.66666666666666674,0.3226318359375,1.7144775390625,17.732666015625
1,0.675,0.3248291015625,1.62579345703125,17.9251708984375
1,0.68333333333333335,0.32708740234375,1.53582763671875,18.11761474609375
1,0.69166666666666665,0.32928466796875,1.44464111328125,18.31011962890625
1,0.7,0.33148193359375,1.35223388671875,18.50262451171875
1,0.70833333333333326,0.33367919921875,1.258544921875,18.69512939453125
1,0.71666666666666656,0.3359375,1.16357421875,18.8875732421875
1,0.72499999999999987,0.338134765625,1.0673828125,19.080078125
1,0.73333333333333317,0.34033203125,0.96990966796875,19.2725830078125
1,0.74166666666666647,0.34259033203125,0.8712158203125,19.46502685546875
1,0.74999999999999978,0.34478759765625,0.771240234375,19.65753173828125
1,0.75833333333333308,0.34698486328125,0.6700439453125,19.85003662109375
1,0.76666666666666639,0.34918212890625,0.567626953125,20.04248046875
1,0.77499999999999969,0.3514404296875,0.46392822265625,20.2349853515625
1,0.783333333333333,0.3536376953125,0.35894775390625,20.427490234375
1,0.7916666666666663,0.3558349609375,0.25274658203125,20.6199951171875
1,0.7999999999999996,0.3580322265625,0.14532470703125,20.81243896484375
1,0.8083333333333329,0.36029052734375,0.03662109375,21.00494384765625
1,0.809213399882967,0.36053466796875,0,21.0252685546875
