shot,ageSeconds,x,y,z
1,0,0.12615966796875,1.34503173828125,0.6480712890625
1,0.0083333333333333332,0.15618896484375,1.351318359375,0.92132568359375
1,0.016666666666666666,0.186279296875,1.35760498046875,1.19464111328125
1,0.025,0.21630859375,1.36383056640625,1.4678955078125
1,0.033333333333333333,0.24639892578125,1.3701171875,1.7412109375
1,0.041666666666666664,0.27642822265625,1.37640380859375,2.01446533203125
1,0.049999999999999996,0.3065185546875,1.3826904296875,2.28778076171875
1,0.058333333333333327,0.3365478515625,1.388916015625,2.56103515625
1,0.066666666666666666,0.36663818359375,1.39520263671875,2.83428955078125
1,0.075,0.3963623046875,1.40106201171875,3.10467529296875
1,0.083333333333333329,0.42547607421875,1.4061279296875,3.3692626953125
1,0.09166666666666666,0.45391845703125,1.41033935546875,3.6280517578125
1,0.099999999999999992,0.48175048828125,1.413818359375,3.8809814453125
1,0.10833333333333332,0.5089111328125,1.4163818359375,4.12811279296875
1,0.11666666666666665,0.53546142578125,1.41815185546875,4.36944580078125
1,0.12499999999999999,0.56134033203125,1.419189453125,4.60498046875
1,0.13333333333333333,0.58660888671875,1.4193115234375,4.834716796875
1,0.14166666666666666,0.61126708984375,1.41864013671875,5.05865478515625
1,0.15,0.63525390625,1.41717529296875,5.2767333984375
1,0.15833333333333333,0.65863037109375,1.4149169921875,5.48907470703125
1,0.16666666666666666,0.68133544921875,1.411865234375,5.695556640625
1,0.175,0.703369140625,1.407958984375,5.896240234375
1,0.17836724368880844,0.7120361328125,1.40606689453125,6
